#time(s) power(W)
0.043291453125 265.0
0.083285865234375 269.0
0.12328878125 269.0
0.15905827734375 267.0
0.203291224609375 268.0
0.24329514453125 272.0
0.283297466796875 270.0
0.323292787109375 261.0
0.36330194921875 254.0
0.4032996875 271.0
0.443300294921875 253.0
0.483299111328125 256.0
0.5232997890625 261.0
0.56330728515625 254.0
0.603320568359375 251.0
0.643304283203125 263.0
0.683306986328125 267.0
0.7233056171875 255.0
0.763307224609375 253.0
0.81330887109375 257.0
0.843310046875 257.0
0.88331143359375 251.0
0.92331500390625 248.0
0.963313181640625 254.0
0.999087984375 251.0
1.043316673828125 254.0
1.0833213203125 256.0
1.123320931640625 254.0
1.173358544921875 269.0
1.19909018359375 269.0
1.25332860546875 270.0
1.27909258984375 270.0
1.323328888671875 268.0
1.363325767578125 264.0
1.403330701171875 265.0
1.443327884765625 267.0
1.483332134765625 270.0
1.533334392578125 268.0
1.55910100390625 268.0
1.60333958203125 267.0
1.653338244140625 283.0
1.693336623046875 274.0
1.719106181640625 274.0
1.75910728515625 281.0
1.803341724609375 273.0
1.8433479609375 268.0
1.883359208984375 267.0
1.923342734375 270.0
1.963343642578125 268.0
2.003348060546875 265.0
2.04335033203125 272.0
2.083351044921875 256.0
2.133356818359375 286.0
2.163353802734375 286.0
2.203352650390625 266.0
2.243358021484375 266.0
2.279123123046875 265.0
2.323355767578125 268.0
2.363356109375 258.0
2.4035438359375 254.0
2.443360029296875 271.0
2.483364505859375 268.0
2.5233613671875 256.0
2.56336585546875 251.0
2.60336645703125 249.0
2.643368263671875 249.0
2.683371173828125 251.0
2.72336928515625 253.0
2.7633709609375 257.0
2.8033716328125 253.0
2.84337178515625 253.0
2.88337580078125 255.0
2.93337345703125 253.0
2.963375751953125 253.0
3.003378361328125 253.0
3.043388166015625 254.0
3.083382111328125 260.0
3.119149509765625 265.0
3.163382291015625 269.0
3.203383421875 268.0
3.243382869140625 268.0
3.28338635546875 270.0
3.323387478515625 256.0
3.363391611328125 266.0
3.403390078125 270.0
3.443394236328125 273.0
3.4833933984375 271.0
3.52339138671875 285.0
3.563399015625 268.0
3.603398732421875 267.0
3.643397125 285.0
3.683398923828125 265.0
3.723396759765625 268.0
3.759169208984375 256.0
3.803402765625 268.0
3.8434050625 270.0
3.883404541015625 266.0
3.9234054921875 270.0
3.96341158203125 269.0
4.003409740234375 268.0
4.04340710546875 268.0
4.083410853515625 261.0
4.1234095234375 260.0
4.16341498828125 270.0
4.2034136328125 266.0
4.243413591796875 270.0
4.283415697265625 257.0
4.323416013671875 257.0
4.36341997265625 256.0
4.399188513671875 257.0
4.4434211171875 257.0
4.48342363671875 255.0
4.52342776171875 255.0
4.56342419140625 254.0
4.603428466796875 256.0
4.64342812109375 255.0
4.68343180859375 256.0
4.723429859375 260.0
4.763434275390625 256.0
4.80343159375 258.0
4.843436017578125 256.0
4.88345247265625 255.0
4.92344034375 254.0
4.963437806640625 256.0
5.003437626953125 262.0
5.039208068359375 263.0
5.083440560546875 270.0
5.123442041015625 273.0
5.163443923828125 268.0
5.203445865234375 265.0
5.24344543359375 263.0
5.2834490859375 281.0
5.323447525390625 268.0
5.363449736328125 269.0
5.40345022265625 269.0
5.44345128515625 261.0
5.479221587890625 271.0
5.52345498828125 269.0
5.563455341796875 268.0
5.60345973046875 258.0
5.643457294921875 270.0
5.683463783203125 261.0
5.7234617421875 270.0
5.763460689453125 260.0
5.803463697265625 268.0
5.84346422265625 267.0
5.883482677734375 267.0
5.9334671328125 268.0
5.963471037109375 267.0
6.003468759765625 253.0
6.043470490234375 266.0
6.083471583984375 269.0
6.11924125390625 255.0
6.16347265625 271.0
6.20347415625 260.0
6.24347677734375 264.0
