#time(s) power(W)
0.043530544921875 159.0375
0.08353187109375 167.6
0.123556115234375 236.1875
0.163538603515625 214.9875
0.20355742578125 184.75
0.24353665625 263.4375
0.283539982421875 162.025
0.323552154296875 237.4375
0.363540173828125 213.425
0.399338150390625 186.7625
0.443542765625 263.4375
0.48354317578125 160.7875
0.52355788671875 239.0
0.563546388671875 212.175
0.603581822265625 187.9125
0.64354879296875 263.65
0.683554556640625 160.075
0.7235676796875 240.8625
0.763550599609375 212.9375
0.803569318359375 189.5
0.843552943359375 263.7375
0.88356110546875 160.8125
0.923575578125 242.3875
0.9635568515625 211.8125
1.00357863671875 191.1125
1.039340291015625 263.575
1.083561966796875 159.825
1.133574431640625 227.625
1.203592728515625 192.8
1.243567396484375 262.4375
1.283568234375 159.95
1.323597896484375 245.075
1.363570583984375 210.325
1.403586796875 194.4625
1.443573611328125 261.4375
1.48357491015625 159.875
1.52359563671875 246.85
1.56357894140625 208.9
1.6035951015625 195.3875
1.643583822265625 260.5375
1.679349275390625 159.6
1.723592021484375 248.3875
1.763583974609375 207.5125
1.803593712890625 191.525
1.84358766015625 259.5875
1.88358904296875 158.9875
1.923607048828125 244.0875
1.96359167578125 206.65
2.003612640625 193.2375
2.0435926875 258.35
2.083592619140625 159.0125
2.1193900546875 245.35
2.16359617578125 205.1625
2.2036074609375 194.4625
2.243596986328125 257.5
2.283598828125 158.9625
2.323620099609375 247.1625
2.36360560546875 203.8875
2.403628375 195.9875
2.443602564453125 256.275
2.4836075546875 158.6375
2.523610369140625 248.725
2.573608267578125 202.5125
2.6036238359375 197.5625
2.643614685546875 254.9125
2.683611765625 158.575
2.72362903515625 249.725
2.759382259765625 201.5875
2.803635900390625 199.075
2.84361461328125 254.575
2.893634859375 159.775
2.9236354921875 251.65
2.963624501953125 202.75
3.003633330078125 200.8
3.04363203515625 253.5375
3.08362802734375 159.9375
3.12364398046875 253.3
3.16362841796875 201.5
3.203643955078125 201.5125
3.24363070703125 252.8125
3.283630744140625 160.0875
3.32374001953125 254.925
3.363631162109375 200.5
3.413649400390625 203.475
3.4436382890625 251.15
3.483639404296875 159.85
3.523659921875 256.4375
3.563640126953125 199.525
3.603675328125 205.175
3.643639728515625 250.4625
3.683639818359375 160.2625
3.72365894140625 257.35
3.76364815625 198.4
3.8036687265625 206.7
3.8436486171875 249.3
3.883647857421875 160.1
3.923662533203125 254.8625
3.963652349609375 196.525
4.003672255859375 202.5
4.0536573828125 248.375
4.083657740234375 159.7125
4.119448248046875 255.425
4.163657283203125 195.75
4.203737625 203.8625
4.239441146484375 246.6375
4.28365896875 159.8125
4.323685849609375 256.4875
4.363662693359375 194.375
4.40367864453125 205.7125
4.443666849609375 245.525
4.48366962109375 159.7375
4.52368906640625 257.65
4.563668826171875 193.125
4.603683107421875 206.95
4.6436735703125 244.3375
4.679441453125 159.8125
4.72369073046875 259.825
4.763675009765625 191.65
4.803694130859375 208.0
4.8436771796875 243.2625
4.883680111328125 159.8875
4.9236960859375 261.325
4.963684123046875 191.9875
5.003704263671875 209.7375
5.0436883515625 244.1375
5.083687416015625 159.825
5.123703267578125 262.3875
5.1636869453125 191.625
5.20370607421875 211.6375
5.243689388671875 243.1
5.2836917890625 159.925
5.31948851171875 263.9125
5.36369326171875 191.1125
5.40371194140625 213.1875
5.443695548828125 242.3125
5.4837011484375 159.9875
5.523716064453125 265.7375
5.563701474609375 189.475
5.60372315234375 214.1875
5.643705216796875 241.3125
5.683704787109375 159.9
5.723722431640625 267.625
5.7594747890625 188.575
5.80372290625 215.75
5.843706728515625 240.175
5.883710716796875 159.675
5.923729419921875 268.7875
5.9637136484375 187.6
6.003734501953125 214.275
6.043715677734375 238.2125
6.083716828125 159.5875
6.123733279296875 264.0
6.1637209765625 186.0125
6.2037371875 213.475
6.2437190390625 237.5
6.2837242734375 159.6
6.323743025390625 266.025
6.363727076171875 184.725
6.413724521484375 214.875
6.443729484375 236.325
6.483726978515625 161.45
6.52375033984375 266.2
6.5637341328125 183.6
6.5995256875 216.1625
6.64373631640625 234.875
6.683740943359375 162.45
6.723750490234375 266.0625
6.7637397421875 182.7125
6.80375524609375 217.9875
6.843740361328125 233.5625
6.8837426640625 163.9875
6.9237596328125 266.1875
6.963743193359375 181.1125
7.0037681015625 219.45
7.039524732421875 233.2125
7.08374907421875 165.7
7.1237634921875 266.125
7.163753896484375 181.7625
7.20378755078125 220.4375
7.243752486328125 233.6
7.28375230078125 167.3375
7.323775115234375 266.2
7.363758669921875 180.9875
7.403778068359375 222.6125
7.443756841796875 232.8375
7.48376418359375 168.7625
7.52377831640625 266.1125
7.563762037109375 180.1125
7.603783197265625 224.1625
7.6437655078125 231.425
7.679534001953125 169.775
7.723814623046875 266.3625
7.7637691484375 179.1625
7.803784994140625 225.15
7.843770671875 230.15
7.893798591796875 171.7625
