#time(s) power(W)
9.0490234375e-05 267.0
0.043801978515625 265.0
0.083802607421875 267.0
0.123804396484375 253.0
0.17407018359375 265.0
0.199575669921875 265.0
0.243808564453125 269.0
0.28381384375 266.0
0.323814498046875 272.0
0.36381139453125 272.0
0.403813908203125 267.0
0.443820689453125 273.0
0.483815359375 259.0
0.523817787109375 258.0
0.563816958984375 258.0
0.60382078515625 251.0
0.6438210390625 250.0
0.683834431640625 256.0
0.7238250234375 254.0
0.763824390625 252.0
0.803825509765625 252.0
0.853826509765625 266.0
0.883832095703125 268.0
0.923828322265625 265.0
0.963830599609375 269.0
1.0038332578125 269.0
1.039601115234375 267.0
1.08383409765625 269.0
1.1238377421875 272.0
1.16383723828125 258.0
1.203840724609375 272.0
1.24384426171875 262.0
1.28384043359375 255.0
1.323840458984375 256.0
1.36384441015625 251.0
1.4038423359375 250.0
1.443852208984375 264.0
1.48411862890625 267.0
1.523851169921875 268.0
1.56385039453125 267.0
1.6038527578125 270.0
1.643851611328125 269.0
1.679620478515625 266.0
1.723856578125 273.0
1.763854181640625 273.0
1.803855857421875 260.0
1.84385854296875 268.0
1.88386052734375 254.0
1.923858474609375 268.0
1.9638633125 254.0
2.003862255859375 249.0
2.043866296875 254.0
2.083865076171875 257.0
2.13388099609375 252.0
2.17386871484375 255.0
2.203870763671875 266.0
2.243869869140625 268.0
2.283873625 270.0
2.319640498046875 268.0
2.36387301171875 281.0
2.404032876953125 269.0
2.443878931640625 270.0
2.483880189453125 270.0
2.523881296875 267.0
2.56388121484375 269.0
2.60388428515625 256.0
2.64388584765625 257.0
2.683899494140625 254.0
2.723882880859375 258.0
2.773886095703125 256.0
2.80388451171875 257.0
2.84388831640625 258.0
2.883887912109375 268.0
2.9238894140625 265.0
2.959660078125 270.0
3.003894490234375 273.0
3.043906912109375 268.0
3.083894544921875 284.0
3.123898126953125 259.0
3.1638981484375 271.0
3.203900845703125 273.0
3.2439008515625 259.0
3.2839030078125 259.0
3.32390206640625 256.0
3.363902994140625 255.0
3.39967360546875 255.0
3.443906984375 258.0
3.48391025 254.0
3.5239124921875 252.0
3.56391026171875 259.0
3.603912267578125 265.0
3.643910873046875 252.0
3.683931814453125 261.0
3.723918572265625 269.0
3.76391636328125 269.0
3.80391723828125 270.0
3.8539221796875 268.0
3.88392351953125 271.0
3.92392069921875 270.0
3.9639201953125 270.0
4.00392258203125 257.0
4.0439281953125 255.0
4.08392464453125 255.0
4.123926208984375 252.0
4.173930552734375 262.0
4.203929708984375 271.0
4.24392928125 260.0
4.28393196484375 257.0
4.32393408984375 268.0
4.363932890625 271.0
4.4039389765625 269.0
4.4439363984375 270.0
4.4939378671875 268.0
4.52394316796875 258.0
4.563942796875 267.0
4.603943400390625 257.0
4.64394398828125 254.0
4.67971275390625 259.0
4.72394430859375 252.0
4.763950439453125 251.0
4.80396241796875 267.0
4.843956818359375 251.0
4.883954224609375 257.0
4.923955314453125 268.0
4.963954896484375 266.0
5.00395391015625 267.0
5.04396103515625 271.0
5.08395912109375 272.0
5.133958001953125 283.0
5.163962021484375 272.0
5.20396155859375 274.0
5.243964982421875 271.0
5.283966349609375 257.0
5.319732654296875 268.0
5.363968462890625 254.0
5.4039708828125 255.0
5.443971658203125 257.0
5.483969849609375 258.0
5.523975568359375 252.0
5.563972 266.0
5.603972150390625 255.0
5.64397445703125 266.0
5.68397870703125 268.0
5.7239771875 270.0
5.763977908203125 269.0
5.803983796875 269.0
5.843979662109375 269.0
5.8839840390625 268.0
5.92398437109375 272.0
