#time(s) power(W)
0.04333429296875 262.0
0.0833353203125 261.2
0.123338103515625 257.9125
0.15910709765625 264.0375
0.203337982421875 260.6
0.243344412109375 261.825
0.2833432109375 256.8625
0.32334503515625 262.9125
0.36334588671875 261.175
0.40360044140625 261.55
0.443347439453125 258.9125
0.483348501953125 261.75
0.523352935546875 261.125
0.56334998046875 262.05
0.613353759765625 259.2875
0.6433533671875 260.8375
0.683354876953125 260.675
0.72335475 261.4125
0.763357435546875 263.7125
0.79912650390625 258.2125
0.84336098046875 261.9875
0.88337466796875 260.5625
0.923361818359375 264.1375
0.96338527734375 258.25
1.003370314453125 262.375
1.043383046875 260.8875
1.083370033203125 260.975
1.123370603515625 257.8875
1.163370376953125 263.6
1.20336825 261.3375
1.24337046484375 259.6375
1.283374615234375 257.75
1.323373177734375 260.65
1.36337814453125 262.4125
1.403377947265625 260.7375
1.453375814453125 259.9
1.483381376953125 261.925
1.52337919140625 262.7
1.563385 261.8875
1.603386521484375 261.7125
1.63915301171875 259.775
1.683386013671875 261.775
1.723386255859375 261.1125
1.763389197265625 264.0375
1.80338805078125 256.5
1.843395041015625 260.55
1.883393744140625 259.2125
1.9233961328125 263.0625
1.9634048984375 257.15
2.003395185546875 263.0375
2.04339940625 260.7625
2.079166263671875 261.4
2.1234006328125 259.05
2.16340020703125 261.6375
2.20340187890625 260.5375
2.24340312890625 261.4625
2.2834067265625 259.4375
2.323406228515625 259.425
2.363407986328125 260.225
2.40340694140625 260.675
2.44341207421875 260.6125
2.48340787890625 258.5
2.523414080078125 263.1875
2.56343139453125 261.3
2.603415060546875 262.7375
2.64341468359375 258.1875
2.683417453125 261.825
2.71918551171875 260.9125
2.763418171875 261.6375
2.803422771484375 256.925
2.843426140625 263.4375
2.88342505859375 260.9375
2.923422609375 261.725
2.963422505859375 256.225
3.0034246640625 261.0125
3.04344670703125 260.925
3.083435501953125 262.2
3.12342898828125 259.5375
3.173517994140625 261.15
3.203435765625 263.4375
3.2434337890625 261.1375
3.28343422265625 261.3375
3.323433984375 258.5125
3.363437251953125 261.5
3.403439439453125 260.4625
3.443441546875 264.3375
3.483440666015625 258.4125
3.52346010546875 261.525
3.563459515625 260.575
3.603447064453125 263.1375
3.643448869140625 256.6375
3.683448341796875 262.0375
3.723451537109375 261.0125
3.7634503125 261.325
3.81345016796875 258.9125
3.84345625390625 262.4625
3.883469705078125 260.9625
3.92345859765625 261.8875
3.963456083984375 258.6
4.003460419921875 261.1125
4.043472123046875 262.0
4.08346015625 262.625
4.12346294921875 259.675
4.16346395703125 259.9375
4.203464728515625 262.125
4.24346438671875 261.5125
4.283464859375 262.8375
4.3234676953125 259.225
4.36347141796875 261.225
4.403468455078125 259.875
4.48346939453125 260.14375
4.523475466796875 262.0625
4.563491724609375 260.2
4.60348019921875 262.65
4.643474958984375 260.0625
4.683476064453125 263.5375
4.723481193359375 260.75
4.763479404296875 262.025
4.80348076171875 260.425
4.8434823125 260.0875
4.893694240234375 261.2375
4.92348614453125 261.475
4.96348847265625 259.5875
5.0035066953125 259.9
5.053489953125 260.325
5.133492984375 261.19375
5.16349373046875 258.1
5.203493216796875 261.725
5.243495033203125 259.6875
5.28349755859375 263.6625
5.32349733203125 259.9125
5.363502138671875 263.05
5.40370437890625 258.85
5.4435014140625 260.775
5.483499607421875 258.425
5.5235038125 263.275
5.563505818359375 260.35
5.603506060546875 261.8125
5.643508037109375 257.85
5.68351110546875 262.1625
5.73350765234375 260.4875
5.76351056640625 259.8375
5.803513591796875 258.425
5.843517203125 261.4625
5.883519455078125 261.9625
5.963531970703125 261.79375
6.003516970703125 260.5
6.043521607421875 261.075
6.0835241171875 260.5
6.12352327734375 262.7125
6.163525328125 257.1125
6.203525603515625 260.875
6.243524638671875 261.15
6.283527619140625 263.3875
6.3635288359375 257.1
6.403529498046875 264.9125
6.4435313984375 260.7625
6.4835328984375 261.6
6.523531697265625 258.5875
6.559303744140625 262.2125
6.6035396171875 261.6875
6.6435394609375 263.45
6.68354043359375 260.4
6.723543880859375 261.325
6.763543064453125 262.375
6.803541951171875 260.6
6.843552162109375 260.0625
6.883546720703125 259.5125
6.92354745703125 262.875
6.963549912109375 260.55
7.013551810546875 259.58125
7.08355259765625 260.9375
7.123553400390625 262.1875
7.163555111328125 262.3625
7.19932302734375 258.1625
7.24355855859375 264.5875
7.28356006640625 260.275
7.323563142578125 261.8
7.36356070703125 259.0
7.40380166015625 262.775
7.443568876953125 260.5875
7.483568056640625 266.025
7.523585486328125 259.425
7.563575126953125 259.95
7.60356755859375 260.2125
7.653568388671875 259.675
7.72357322265625 260.0625
7.763575609375 260.5875
7.803573888671875 261.7625
7.84357903515625 261.6125
7.883579046875 259.0
7.9235773671875 260.725
7.9635894375 260.8875
8.003580568359375 263.1875
8.043586291015625 258.5375
8.08358194921875 262.4875
8.123583310546875 260.25
8.16358582421875 261.2875
8.203587765625 258.7875
8.243590005859375 261.975
8.29358912109375 261.08125
8.363590515625 260.0875
8.403595814453125 261.525
8.443596583984375 259.775
8.479362845703125 262.2
8.523602037109375 260.3375
8.5635969140625 259.575
8.603599716796875 263.3
8.64359763671875 261.5875
8.683604662109374 261.7
8.723601056640625 257.4625
8.7636053359375 261.125
8.8036079296875 257.8375
8.84386019921875 261.9875
8.883610404296874 257.575
8.923612169921874 262.475
8.9636125546875 261.1125
9.003612767578124 262.4875
9.043612013671876 258.5875
9.08361173046875 263.0625
9.133615224609375 261.3625
9.2036213046875 260.175
9.24362076953125 261.2375
9.28361767578125 260.9375
9.31939141796875 261.9
9.363623130859375 259.8625
9.403623755859375 260.0125
9.443624837890624 261.8875
9.48362282421875 259.825
9.523627900390625 260.8875
9.563627912109375 257.35
9.60363271875 262.2625
9.643632611328124 259.55
9.683633787109375 263.3125
9.723631966796875 258.8875
9.773633396484374 261.96875
9.843635583984375 260.575
9.88363714453125 258.225
9.9236373359375 263.4875
9.963639546875 260.5
10.00364668359375 260.9375
10.04365847265625 259.05
10.083643669921875 260.15
10.1236467421875 260.675
10.17365069140625 261.35
10.21364677734375 259.8625
10.283655515625 261.55
10.323650138671875 260.9375
10.36365508984375 260.125
10.39945030078125 258.9125
10.443655548828126 262.0375
10.483658341796875 259.425
10.523674865234375 263.3875
10.563659056640626 258.4375
10.603660765625 261.0125
10.64366133203125 261.1375
10.683662775390625 262.4375
10.723663931640624 257.6625
10.763665224609374 262.0375
10.803663955078125 259.8875
10.8536726875 260.475
10.92366990234375 260.425
10.963685703125 260.5875
11.003671150390625 263.3875
11.039441041015625 260.0625
11.08367519921875 260.375
11.123680654296875 261.75
11.16367690625 260.85
11.203683140625 260.8875
11.243680208984374 260.2625
11.283680451171875 262.0125
11.32368034375 259.8125
11.363681486328124 262.65
11.40368301953125 259.2125
11.44370559765625 261.6375
11.4837050703125 261.1
11.52368752734375 262.025
11.5636966796875 258.05
11.603690626953124 263.4125
11.643693705078125 260.375
11.679460943359375 262.025
11.723694697265625 261.3
11.763695841796874 262.6625
11.803697830078125 261.9
11.843697845703124 262.7875
11.883700216796875 259.0
11.92369987890625 259.9
11.963699619140625 262.0
12.0037232734375 261.6375
12.043718630859376 260.675
12.083706783203125 259.6
12.123705265625 262.65
12.1637053125 259.125
12.203711279296876 260.65
12.243710203125 259.6375
12.283710599609375 261.175
12.333714119140625 262.3625
12.36371273046875 261.6125
12.403716490234375 257.575
12.443717810546875 264.1125
12.48371891796875 260.825
12.51948655078125 262.45
12.5637165390625 258.0375
12.60372291015625 263.4375
12.643721115234374 260.9125
12.68372559765625 261.7
12.723725763671874 259.1125
12.763724892578125 261.9
12.803725740234375 261.775
12.8437287578125 262.0875
12.8837335859375 260.2125
12.923731376953125 258.4375
12.97373514453125 261.175
13.003735873046875 260.55
13.043736966796875 262.2875
13.0837363984375 259.15
13.123739 261.675
13.159506015625 259.775
13.203740001953125 263.65
13.243739970703125 258.0375
13.283743283203124 261.8375
13.323741611328124 261.2375
13.3637480078125 263.45
13.403746951171875 258.2375
13.44374787109375 263.725
13.483748146484375 259.275
13.52376625 262.25
13.563748529296875 258.5375
13.61374925 261.4375
13.643752927734376 261.425
13.6837556640625 263.6
13.72375520703125 260.975
13.763755708984375 261.0875
13.803758974609375 262.2875
13.84375974609375 262.95
13.883763083984375 261.3875
13.923781521484376 260.2
13.9637642890625 261.35
14.003780634765626 259.9875
14.043777287109375 263.9875
14.08376602734375 256.9125
14.123773333984374 261.9875
14.16376934765625 259.2625
14.203769609375 261.975
14.239539517578125 259.0875
14.28377279296875 263.2
14.323776669921875 260.0375
14.363772951171875 261.0
14.403776458984375 261.1125
14.443779193359376 261.475
14.483782642578126 261.675
14.523780115234375 263.7125
14.563778796875 258.8625
14.60378608984375 261.0375
14.643784830078125 262.0625
14.68378566015625 261.0
14.723787646484375 259.7375
14.76378840625 260.1125
14.803788689453125 261.9875
14.84379165234375 261.75
14.893802490234375 261.4875
14.923794197265625 258.6875
14.96379510546875 262.75
15.00381537890625 261.0125
15.043814248046875 262.8125
15.07956535546875 258.1875
15.13379933984375 263.8375
15.163801783203125 260.8625
15.203802630859375 262.7
15.2438022890625 259.325
15.283809224609374 262.7625
15.323813982421875 259.9375
15.363805283203124 261.2
15.403807326171876 260.1625
15.4438202265625 261.325
15.48382721875 262.6625
15.5238102421875 260.8625
15.563811095703125 260.4
15.60381468359375 258.9625
15.643815990234375 261.125
15.683815978515625 260.6625
15.719584927734376 264.6
15.763821416015626 259.0
15.803821255859376 262.475
15.843822884765626 261.4625
15.883821134765626 263.3875
15.9238251796875 257.0375
15.9638266640625 262.7875
16.003842474609375 260.2375
16.04382399609375 261.3625
16.083826470703126 258.175
16.123831552734377 261.1375
16.16382770703125 259.5875
16.203833033203125 261.375
16.243830201171875 258.8625
16.28383309375 261.0375
16.323839810546875 263.3125
16.359635138671877 262.85
16.40384024609375 260.7875
16.443857548828124 259.8125
16.483839130859376 261.825
16.523841599609376 259.775
16.563844646484377 261.175
16.603843640625 259.6375
16.64384749609375 259.9375
16.683846265625 259.5875
16.72384728515625 262.1875
16.763850072265626 259.1625
16.80385001171875 262.05
16.84385248828125 260.4125
16.883856546875 262.825
16.9238530390625 257.15
16.963856375 263.6
16.99962408203125 260.2125
17.04385825 261.35
17.083862470703124 258.5125
17.123859470703124 262.45
17.163866705078124 260.7125
17.203862236328124 262.5
17.243862259765624 259.7375
17.283866060546874 259.7625
17.32386739453125 262.95
17.3638703125 262.675
17.40386901953125 260.7875
17.43963708203125 258.2375
17.483873259765623 262.6
17.523872373046874 261.55
17.56387737109375 263.4125
17.603873701171874 256.875
17.64387830859375 261.9875
17.67964558203125 261.4125
17.723875609375 262.5875
17.76388177734375 257.325
17.803884203125 263.2375
17.843884390625 258.7125
17.89388375 261.375
17.923885904296874 259.0125
17.96390385546875 260.95
18.00390544140625 260.5625
18.04388981640625 262.95
18.079657482421876 259.8875
18.1238888828125 260.2375
18.16389358984375 262.4125
18.203891201171874 260.0375
18.2438941328125 261.1
18.28389846875 260.1875
18.3238993359375 262.125
18.363898966796874 259.3625
18.40389903125 263.4
18.443921107421875 257.5875
18.483911896484376 263.05
18.5239163203125 260.4625
18.56390637109375 262.375
18.603906568359374 256.3875
18.6439059296875 261.65
18.683907361328124 260.9
18.719677232421876 261.725
18.7639133125 259.25
18.80390899609375 261.8125
18.84391799609375 260.0625
18.883915630859374 261.3125
18.9239178359375 260.1
18.963933064453126 261.0875
19.003917875 261.775
19.043928224609374 261.0625
19.08391998046875 260.525
19.1239235078125 258.425
19.16392178515625 262.5
19.203923341796877 261.575
19.243926673828124 262.85
19.2839277890625 257.4875
19.32392761328125 260.525
19.359723978515625 260.925
19.403928060546875 262.0375
19.443948177734374 256.6375
19.48393833203125 263.1
19.52394526171875 260.2875
19.563935849609376 261.5
19.603934017578126 258.6625
19.643938203125 261.425
19.683936986328124 260.375
19.7239414296875 261.9625
19.76394233984375 259.525
19.80394321484375 260.7125
19.8439414609375 260.7625
19.883944294921875 261.9625
19.923946267578124 259.55
19.963948998046874 259.7375
19.999716193359376 261.3375
