#time(s) power(W)
0.043372177734375 245.0
0.083246212890625 260.0
0.11901073046875 260.0
0.163251890625 271.0
0.203248533203125 267.0
0.24325071875 248.0
0.28325442578125 249.0
0.323247623046875 268.0
0.363254390625 272.0
0.40325425 258.0
0.443273443359375 225.0
0.483254986328125 260.0
0.523258888671875 266.0
0.563253935546875 257.0
0.613261306640625 260.0
0.6432581953125 260.0
0.68325796875 274.0
0.723259109375 264.0
0.763268923828125 256.0
0.799031841796875 245.0
0.8432663515625 259.0
0.88326490234375 276.0
0.92326683203125 260.0
0.96326853515625 243.0
1.0032751875 254.0
1.04327045703125 271.0
1.083273111328125 268.0
1.123277328125 236.0
1.163273302734375 254.0
1.2032756640625 278.0
1.243279296875 268.0
1.283277982421875 257.0
1.3232787421875 239.0
1.36327902734375 270.0
1.403283892578125 264.0
1.453281375 235.0
1.483283787109375 235.0
1.523288859375 253.0
1.563288154296875 268.0
1.60328799609375 270.0
1.63905775 253.0
1.68330517578125 253.0
1.723290978515625 278.0
1.763296619140625 260.0
1.80329513671875 256.0
1.84329731640625 233.0
1.8832965546875 259.0
1.923298603515625 267.0
1.9632997265625 260.0
2.00329945703125 242.0
2.04330422265625 255.0
2.08330554296875 266.0
2.12330252734375 267.0
2.163345455078125 249.0
2.203313197265625 247.0
2.24330631640625 270.0
2.279077607421875 274.0
2.323313078125 260.0
2.363313236328125 233.0
2.40331333203125 251.0
2.44331747265625 281.0
2.4833187421875 270.0
2.52331933984375 252.0
2.563321859375 254.0
2.603321259765625 270.0
2.643317736328125 268.0
2.68332278515625 255.0
2.723324916015625 253.0
2.763322810546875 276.0
2.803322130859375 269.0
2.843326875 259.0
2.883328142578125 231.0
2.919113916015625 262.0
2.963329845703125 262.0
3.0033311640625 270.0
3.04334059375 247.0
3.083334810546875 258.0
3.123334408203125 285.0
3.163337900390625 263.0
3.203339431640625 256.0
3.243341998046875 234.0
3.2833393046875 263.0
3.323339876953125 267.0
3.373341029296875 245.0
3.40334624609375 245.0
3.443343732421875 252.0
3.483347849609375 270.0
3.523345724609375 266.0
3.563350212890625 254.0
3.603356232421875 249.0
3.64334969921875 276.0
3.683352740234375 259.0
3.723389083984375 260.0
3.763354037109375 234.0
3.81335496484375 262.0
3.8433545 262.0
3.893360150390625 236.0
3.92336337109375 236.0
3.9633607734375 259.0
4.003362396484375 271.0
4.043363095703125 269.0
4.08336366015625 257.0
4.123370958984375 247.0
4.163368009765625 271.0
4.203368439453125 265.0
4.2533730546875 230.0
4.28336965234375 230.0
4.323370279296875 261.0
4.363373666015625 268.0
4.40337490234375 271.0
4.43914389453125 241.0
4.483377373046875 252.0
4.523380884765625 277.0
4.563381787109375 266.0
4.603378423828125 261.0
4.643387216796875 245.0
4.683383306640625 264.0
4.723383953125 270.0
4.763391859375 258.0
4.8033856875 239.0
4.843390814453125 259.0
4.879184591796875 275.0
4.92339161328125 269.0
4.963390443359375 247.0
5.003394619140625 252.0
5.053397107421875 264.0
5.083396892578125 264.0
5.1191648828125 254.0
5.163400818359375 238.0
5.20340153125 261.0
5.2434137265625 269.0
5.28340544140625 258.0
5.333423791015625 259.0
5.3634056953125 259.0
5.40340407421875 276.0
5.4434091796875 267.0
5.48340916796875 247.0
5.51917694140625 251.0
5.563409208984375 272.0
5.603415783203125 264.0
5.6434141015625 252.0
5.683418298828125 239.0
5.723414458984375 266.0
5.763415162109375 270.0
5.803421603515625 259.0
5.843420607421875 242.0
5.883639314453125 256.0
5.92342550390625 264.0
5.97342439453125 266.0
6.003423966796875 248.0
6.043425623046875 257.0
6.08342474609375 275.0
6.12342982421875 274.0
6.163437482421875 259.0
6.203683451171875 233.0
6.24343209765625 263.0
6.28343365625 267.0
6.323439478515625 270.0
6.363433447265625 240.0
6.40343824609375 256.0
6.4434376875 276.0
6.48344019921875 266.0
6.523443712890625 251.0
6.563442412109375 242.0
6.599210099609375 268.0
