#time(s) power(W)
0.043893857421875 263.825
0.083906990234375 261.7875
0.123888669921875 261.2375
0.173891423828125 259.7875
0.20389090234375 263.5375
0.243892048828125 261.7125
0.28392981640625 263.975
0.323895421875 261.725
0.3638939765625 262.5375
0.413896158203125 260.075
0.4438992734375 259.925
0.48389691015625 261.0
0.523898857421875 261.875
0.56390523046875 264.0
0.59967062890625 262.8375
0.643904603515625 263.4875
0.683906185546875 261.5375
0.723905732421875 261.7375
0.763907072265625 261.4875
0.803914248046875 261.2
0.843911580078125 259.95
0.88391248828125 259.6
0.923911787109375 262.925
0.963914671875 264.175
1.003919578125 261.7625
1.043914693359375 262.7
1.08393490625 260.25
1.12391983984375 261.5
1.163919173828125 260.0375
1.2039315 261.4625
1.239690453125 261.4375
1.2839234375 263.7
1.3239415234375 265.375
1.36392684375 261.275
1.40392673046875 262.3625
1.443972958984375 259.775
1.483928794921875 260.4125
1.523943728515625 259.9625
1.56393200390625 260.8625
1.603933181640625 262.75
1.643934021484375 264.2125
1.693936216796875 263.275
1.72394015234375 264.8125
1.763937541015625 260.6125
1.8039401328125 261.375
1.843941228515625 260.1625
1.87971036328125 260.2875
1.923941123046875 260.7875
1.96394545703125 262.6625
2.003947830078125 263.3375
2.043953375 263.5625
2.083949197265625 261.1625
2.123970931640625 261.7
2.16397138671875 260.0875
2.203952330078125 257.85
2.243955662109375 262.0625
2.2839523515625 261.0625
2.323954509765625 264.0375
2.363954650390625 263.275
2.403963603515625 262.225
2.443959462890625 261.1375
2.48396040234375 260.425
2.51975634765625 261.5375
2.5639638046875 260.1375
2.603966466796875 260.9875
2.643963736328125 260.6625
2.683967798828125 263.525
2.72397001953125 264.025
2.76396790234375 262.4
2.803973265625 262.3625
2.843972822265625 259.525
2.883975904296875 261.15
2.9239733515625 258.875
2.963978005859375 260.9625
3.00397696484375 263.25
3.04398978515625 263.675
3.08397741015625 264.55
3.1239980859375 263.5125
3.173980931640625 262.125
3.20400097265625 258.05
3.243984083984375 260.1625
3.283984236328125 260.475
3.323985984375 260.1125
3.36399069921875 262.5375
3.40398871875 263.5625
3.44399416015625 263.2875
3.483994724609375 263.3375
3.523990720703125 260.4625
3.563992796875 261.1125
3.603995 259.8625
3.643997345703125 262.4125
3.683996923828125 260.1125
3.72399925 263.875
3.763999552734375 261.4625
3.7997687265625 263.6375
3.84400574609375 261.8875
3.884003876953125 261.2125
3.92400457421875 260.5125
3.96400912890625 259.875
4.004005056640625 260.8625
4.04401435546875 263.7375
4.08402340625 263.1
4.124022173828125 264.275
4.1640101484375 262.875
4.20403362890625 261.45
4.239782515625 260.7
4.28402066015625 259.225
4.32401996484375 261.8
4.364020998046875 261.3125
4.40402591015625 265.0
4.44428519140625 263.9
4.484021685546875 263.7875
4.5240278828125 261.0
4.56402433203125 261.3375
4.604027517578125 261.9375
4.6440309375 260.8375
4.694027541015625 260.6125
4.724031548828125 261.4625
4.764032080078125 262.8
4.804031279296875 263.925
4.8440299765625 264.275
4.87980228125 260.7875
4.9240349765625 261.25
4.964036265625 259.65
5.00403634765625 260.575
5.044036259765625 260.4375
5.084059044921875 262.8375
5.124041759765625 262.8625
5.1640605390625 264.5
5.204042333984375 261.3
5.244045123046875 264.025
5.2840455703125 259.8875
5.324050970703125 261.775
5.364049900390625 259.1
5.404052611328125 260.5625
5.44405343359375 262.9
5.484052421875 262.275
5.534052521484375 265.4125
5.56405271484375 262.675
5.604056724609375 262.5375
5.64405604296875 260.45
5.684058712890625 260.1
5.71982783984375 258.125
5.764062037109375 261.875
5.804067912109375 262.35
5.844063072265625 262.4
5.884063125 263.7125
5.9240681484375 263.075
5.96406507421875 260.95
6.004072447265625 261.825
6.044074505859375 260.575
6.08407009765625 260.7625
6.124090859375 260.575
6.174073900390625 263.2625
6.204088626953125 263.3625
6.24407968359375 264.0875
6.284078666015625 262.1875
6.3240772421875 260.25
6.364082353515625 260.575
6.404080037109375 259.65
6.444080751953125 262.375
6.484083478515625 260.9375
6.524084958984375 264.4875
6.56408582421875 263.2625
6.6040856484375 263.475
6.64409009375 262.3875
6.6840874921875 260.3625
6.72409610546875 261.45
6.764094833984375 260.0875
6.81409306640625 259.825
6.844093341796875 262.7125
6.88409492578125 263.375
6.924099126953125 264.3875
6.964098775390625 262.2375
6.99986733203125 262.1625
7.044108703125 260.1375
7.084117875 259.85
7.1241205390625 259.9875
7.16411922265625 262.875
7.204121818359375 262.6625
7.244107435546875 262.9875
7.28412496875 263.4875
7.32411026953125 263.3625
7.3641074375 262.4375
7.40411144921875 261.35
7.4541154453125 259.2375
7.48411466015625 260.3125
7.52411958984375 262.2875
7.5641202578125 264.075
7.60411653125 262.4125
7.684119150390625 263.49375
7.72412045703125 260.475
7.764121958984375 261.975
7.804126046875 256.75
7.844128388671875 262.35
7.884128685546875 261.325
7.924125408203125 263.075
7.964128267578125 264.0
8.004128375 263.775
8.044136115234375 262.3375
8.124132501953126 260.8375
8.1642521875 260.1875
8.204154970703126 260.775
8.244140275390626 262.575
8.284146908203125 263.2375
8.32413910546875 263.5875
8.364155796875 263.15
8.40414216796875 260.6875
8.444144521484375 261.3875
8.48414308984375 259.1375
8.5341469296875 263.0
8.564146294921875 261.725
8.604149966796875 263.075
8.644149994140625 263.6875
8.684149783203125 263.8625
8.764152951171875 262.5625
8.804154189453126 260.825
8.8441593046875 259.4625
8.88415744921875 261.3875
8.924161021484375 261.6375
8.964158986328124 264.35
9.00416383203125 263.35
9.04416323046875 264.525
9.08417296484375 261.65
9.134164267578125 261.3125
9.174166166015626 260.825
9.204177302734376 261.4625
9.244183287109376 259.275
9.28417208984375 262.75
9.324192857421876 262.4
9.404233638671874 263.6375
9.44417501953125 263.6
9.4841752578125 260.9875
9.52417578515625 259.1125
9.56417822265625 261.175
9.6041826796875 260.1
9.684180431640625 263.8625
9.724186654296876 264.7625
9.76418533203125 263.775
9.79995327734375 263.75
9.844187212890626 260.6875
9.884186109375 259.0625
9.924187439453124 259.2625
9.964191458984375 260.9
10.004190197265626 260.1375
10.04419197265625 262.35
10.084195462890625 264.7375
10.12421498046875 262.7375
10.1641958359375 264.9625
10.204210759765624 261.225
10.239966953125 261.2375
10.284392638671875 259.075
10.32420859375 262.2875
10.364203361328125 261.8875
10.404206072265625 263.1625
10.4442092265625 264.425
10.48420695703125 261.075
10.52420923046875 263.1875
10.56420812109375 259.4
10.604209787109374 260.4625
10.644211142578126 259.2125
10.6842136953125 260.8875
10.7242174765625 261.8
10.76421563671875 263.575
10.80421356640625 263.8125
10.8442207578125 264.0125
10.894215751953125 261.8125
10.964220185546875 260.4875
11.0042235390625 260.05
11.04423839453125 262.2125
11.084225802734375 261.7875
11.134228072265625 264.1375
11.20425025390625 263.6
11.24423072265625 261.325
11.284252615234376 262.2125
11.32423183203125 261.5625
11.3642312265625 260.1625
11.404237693359375 262.4625
11.444234767578125 262.15
11.484236419921874 264.6
11.52003560546875 264.45
11.564238208984374 261.8375
11.60424313671875 260.325
11.64424534375 260.4375
11.684402408203125 260.4375
11.724243640625 261.0625
11.76424415234375 262.8125
11.804247205078125 262.4375
11.84424830078125 263.725
11.884252689453126 260.9
11.9242492890625 263.45
11.974250681640624 260.525
12.04425276953125 258.7125
12.08425455859375 261.0625
12.124258494140625 261.7875
12.1600253125 264.6
12.2042762109375 263.075
12.24425890625 262.9
12.284262935546876 261.65
