#time(s) power(W)
0.0438724609375 247.3625
0.08387903125 252.175
0.11965628125 249.5625
0.1638798671875 247.425
0.203860876953125 215.1625
0.243862111328125 215.1375
0.2838654296875 215.3
0.323866685546875 214.9625
0.3638646328125 247.1625
0.404062431640625 249.8
0.44388474609375 250.1
0.48388819921875 219.5875
0.523871103515625 215.0875
0.5738915078125 214.65
0.603876810546875 214.675
0.643874099609375 240.8125
0.683874224609375 249.3625
0.723895794921875 249.0125
0.763909107421875 227.3125
0.803901205078125 214.1625
0.84388531640625 215.275
0.883881154296875 215.075
0.9238882421875 235.4
0.963883931640625 249.5125
1.003883046875 249.3375
1.043886142578125 234.725
1.083908314453125 213.9875
1.123908123046875 215.3125
1.163911634765625 215.0375
1.1996597890625 228.0125
1.243894505859375 250.4125
1.283896888671875 249.25
1.323900107421875 241.525
1.363895921875 213.6875
1.4039307890625 214.3125
1.4439221875 214.575
1.48391616015625 220.2
1.523902091796875 251.6875
1.563902591796875 249.5
1.60390672265625 247.0625
1.643903708984375 214.2375
1.683910771484375 215.2125
1.72392517578125 215.075
1.7639262265625 214.2375
1.8039275 249.0125
1.839706904296875 249.875
1.88391198828125 249.975
1.92391484765625 218.9125
1.963914501953125 215.0375
2.00391942578125 215.175
2.04393728515625 215.2125
2.08393790625 241.625
2.12393818359375 249.65
2.173921083984375 249.6375
2.20392481640625 225.275
2.243924388671875 214.9375
2.279694001953125 214.8125
2.323924392578125 215.1375
2.363925583984375 235.65
2.403942025390625 249.05
2.443945666015625 248.45
2.48395017578125 232.8875
2.523931126953125 214.025
2.56393396484375 214.4875
2.603933818359375 214.7
2.643933580078125 229.6875
2.68393742578125 250.675
2.73393705859375 248.975
2.76395623046875 239.4125
2.803957861328125 213.8375
2.843942564453125 215.2125
2.893942658203125 215.275
2.91971344140625 221.45
2.963944978515625 251.0
3.003947546875 249.6625
3.043957169921875 245.85
3.08397455859375 213.9
3.12397908203125 214.925
3.16396834375 214.575
3.203954357421875 215.175
3.243956091796875 250.35
3.283955623046875 249.7625
3.323955181640625 248.9375
3.36396162890625 217.0625
3.40397673828125 215.175
3.4439771796875 214.8125
3.4839848984375 215.275
3.523965759765625 242.775
3.5739953203125 249.8
3.6039673671875 249.5125
3.643967748046875 224.4125
3.683969373046875 214.8625
3.7239918203125 215.175
3.75976284765625 214.975
3.803989125 237.8375
3.84397416015625 248.95
3.88397713671875 248.8625
3.9239752265625 231.2375
3.9639809765625 214.25
4.003975677734375 215.6875
4.0439913515625 214.8125
4.083994828125 230.675
4.119774974609375 250.3
4.163999984375 249.3875
4.20398320703125 237.725
4.243988365234375 213.45
4.283987955078125 215.0
4.323987701171875 214.875
4.363992232421875 223.6625
4.413996185546875 250.9
4.444011013671875 249.325
4.48400938671875 244.775
4.5239944765625 214.025
4.563996427734375 214.6875
4.5997655078125 214.325
4.6439984296875 216.5375
4.6840018359375 251.0375
4.7240147265625 249.2375
4.7640236328125 248.725
4.80403236328125 216.125
4.844005013671875 215.0125
4.8840105703125 215.225
4.924008291015625 214.6875
4.9640071171875 245.2375
5.004008912109375 249.2625
5.0540130546875 250.1
5.084033591796875 223.3875
5.134013474609375 214.9625
5.164029541015625 215.125
5.204012203125 214.7375
5.239784900390625 238.775
5.28402152734375 249.7125
5.324019083984375 248.875
5.364020052734375 229.2375
5.40421476953125 214.2625
5.444053146484375 214.5625
5.484040849609375 214.4
5.524026587890625 232.65
5.56402515625 250.4625
5.60402669140625 248.7
5.64403090625 236.2375
5.684028466796875 213.7625
5.72404672265625 214.7375
5.7640483125 214.3625
5.804050064453125 225.6125
5.8440393359375 251.1125
5.89405148046875 249.475
5.924036953125 242.1
5.964042251953125 213.7
6.004040365234375 214.9125
6.044042171875 214.7875
6.084080048828125 217.7625
6.12406310546875 251.6125
6.1640642734375 249.95
6.204047466796875 247.875
6.24405065234375 215.425
6.284053984375 214.85
6.334073166015625 214.6
6.364057337890625 215.375
6.4040663359375 246.8375
6.44406574609375 249.85
6.484072259765625 250.1875
6.564056376953125 217.33125
6.604058322265625 214.9375
6.644058861328125 215.0125
6.684061689453125 239.3625
6.7240955703125 248.75
6.764080095703125 249.0375
6.804080806640625 228.45
6.84406550390625 214.5125
6.88406716796875 214.65
6.924069365234375 214.4625
6.964069517578125 234.0875
7.004069279296875 249.6625
7.04408068359375 248.9375
7.08408926171875 234.4875
7.134075927734375 213.475
7.17407883984375 215.1125
7.204079626953125 216.15
7.24408084375 226.9375
7.2840795546875 250.3875
7.324082240234375 249.4875
7.364085005859375 241.65
7.404099765625 213.225
7.444103505859375 214.2125
7.484109830078125 214.9375
7.524088703125 219.8
7.56408874609375 250.9875
7.60409088671875 249.225
7.6440899140625 246.8
7.68409766796875 214.775
7.72411175390625 215.0375
7.764108908203125 214.6125
7.814096798828125 214.25
7.844096376953125 248.225
7.8941152109375 249.2375
7.92409953125 250.0375
7.964101080078125 219.4
8.004103041015625 215.05
8.044101263671875 214.8625
8.084118970703125 214.675
8.1241226015625 241.475
8.164121400390625 248.8625
8.24410945703125 248.775
8.284114478515624 227.0375
8.32411720703125 215.375
8.364112681640625 215.1875
8.4041299296875 215.1375
8.4399091328125 235.0375
8.48413039453125 249.275
8.524116951171875 249.0375
8.564119791015624 232.975
8.604125296875 214.1875
8.644128169921874 215.275
8.684121927734376 215.05
8.72413802734375 228.0375
8.764142005859375 250.475
8.804143251953125 248.975
8.844131314453126 240.025
8.8841282734375 213.675
8.9241331015625 214.5375
8.96412995703125 214.825
9.0041359296875 221.1625
9.044147822265625 251.4875
9.07993189453125 249.7125
9.119930404296875 245.3
9.16429061328125 213.3
9.2041534609375 214.3375
9.244141552734375 215.3
9.284143421875 214.6875
9.324139138671875 249.5625
9.364143365234375 249.7875
9.40415999609375 249.55
9.4441622578125 217.15
9.484163021484376 214.575
9.519941689453125 214.9
9.56414719921875 214.975
9.60415390625 242.425
9.644155513671874 249.025
9.684154515625 249.3875
9.724184140625 224.9
9.76417271484375 214.7
9.80416798828125 214.6375
9.844158478515626 215.3
9.88415920703125 236.4125
9.924158671875 249.325
9.964161779296875 249.35
10.004164375 231.625
10.04416342578125 214.1125
10.084182740234375 214.55
10.124186162109375 214.5625
10.159961197265625 230.4625
10.204170283203124 250.95
10.244176154296875 248.7125
10.284175001953125 238.425
10.324174435546874 213.275
10.364176337890624 214.8125
10.40418781640625 214.875
10.444194814453125 223.55
10.48419434765625 251.25
10.52417846875 249.2625
10.564183623046874 244.275
10.5999504375 213.2375
10.6441844453125 214.75
10.684181978515625 214.825
10.72420122265625 216.0875
10.764197986328124 250.7875
10.8042225390625 249.8
10.844190107421875 249.1125
10.884194884765625 216.3625
10.924194529296875 214.9375
10.96419083984375 214.7125
11.004194255859375 214.5875
11.04420991796875 245.6
11.08421064453125 249.725
11.124206427734375 249.65
11.16421690234375 223.7375
11.20420277734375 215.225
11.239970447265625 214.7625
11.28420398828125 214.5875
11.324205232421875 238.3875
11.36420690234375 249.2375
11.40421906640625 249.45
11.444235548828125 230.3875
11.4842265234375 214.8375
11.5242091484375 215.175
11.564212853515626 214.6875
11.604209775390625 230.7
11.644215568359375 251.275
11.684216697265626 248.875
11.72423486328125 236.8
11.760013359375 213.5
11.80001541796875 215.1875
11.844222453125 214.7625
11.879989615234376 224.4875
11.92422682421875 250.9375
11.964222025390624 249.3625
12.004223205078125 242.65
12.0442241796875 213.7
12.0842585546875 214.675
12.124248259765626 214.4375
12.1642474375 217.2
12.20423178125 250.8
12.244231994140625 249.7625
12.2842338984375 248.125
12.324234046875 215.7875
