#time(s) power(W)
0.0003380703125 322.0
0.038931435546875 320.0
0.0831645 240.0
0.123168255859375 247.0
0.1631648359375 242.0
0.203167373046875 241.0
0.243169419921875 246.0
0.28317079296875 243.0
0.32317038671875 243.0
0.363173107421875 244.0
0.40317708203125 246.0
0.443177412109375 246.0
0.483173470703125 163.0
0.52319513671875 240.0
0.56320644140625 244.0
0.6031993125 241.0
0.64319287890625 244.0
0.69318180859375 244.0
0.72318308984375 244.0
0.763185171875 242.0
0.80319890625 245.0
0.843187677734375 242.0
0.883213578125 244.0
0.923192333984375 242.0
0.9631873046875 245.0
1.003189533203125 241.0
1.043192564453125 244.0
1.083191939453125 243.0
1.1231931015625 245.0
1.163193125 243.0
1.20319394140625 243.0
1.2431943828125 246.0
1.283199125 245.0
1.318967373046875 242.0
1.363199689453125 240.0
1.403207830078125 241.0
1.443205416015625 248.0
1.483205873046875 252.0
1.523222130859375 249.0
1.563222677734375 253.0
1.603225740234375 250.0
1.6432291015625 252.0
1.6832254296875 251.0
1.723229791015625 253.0
1.7589796953125 250.0
1.803234880859375 254.0
1.84321786328125 251.0
1.883230521484375 255.0
1.923218123046875 252.0
1.963220091796875 255.0
2.00321760546875 255.0
2.04321908984375 256.0
2.08322478125 253.0
2.12322466015625 258.0
2.173225099609375 270.0
2.20322312890625 270.0
2.243226892578125 267.0
2.283224396484375 267.0
2.323228318359375 269.0
2.363228126953125 270.0
2.3990165703125 266.0
2.44322975390625 272.0
2.483231169921875 268.0
2.523230822265625 269.0
2.56325465234375 279.0
2.603270373046875 280.0
2.643264560546875 277.0
2.683262421875 283.0
2.723253603515625 279.0
2.76325827734375 287.0
2.80324123828125 288.0
2.85324362109375 290.0
2.89324434375 296.0
2.9232502109375 307.0
2.9632483515625 304.0
3.003246583984375 309.0
3.039015228515625 307.0
3.083250892578125 307.0
3.13325288671875 308.0
3.163254962890625 309.0
3.203253759765625 306.0
3.243254263671875 311.0
3.28325590234375 308.0
3.323256494140625 317.0
3.36326140625 314.0
3.403258779296875 315.0
3.443263185546875 316.0
3.493259376953125 317.0
3.523279765625 317.0
3.563284509765625 317.0
3.603274482421875 317.0
3.64327355859375 319.0
3.68329391796875 318.0
3.723267029296875 317.0
3.763285322265625 320.0
3.80326980078125 319.0
3.843286138671875 318.0
3.883275158203125 319.0
3.92328698046875 320.0
3.963271013671875 320.0
4.00327425 320.0
4.043276189453125 319.0
4.083278638671875 321.0
4.11904519921875 320.0
4.173285423828125 321.0
4.203280673828125 321.0
4.24328168359375 321.0
4.283283091796875 322.0
4.3190506953125 320.0
4.3632853203125 321.0
4.4032848984375 322.0
4.443289841796875 322.0
4.483290470703125 321.0
4.523288349609375 321.0
4.563306625 322.0
4.603306857421875 322.0
4.643307044921875 321.0
4.6833141796875 322.0
4.723307720703125 321.0
4.773296330078125 322.0
4.803299884765625 322.0
4.843334296875 322.0
4.883298078125 322.0
4.92330836328125 323.0
4.95906914453125 321.0
5.003305419921875 322.0
5.043304599609375 322.0
5.08334165234375 320.0
5.12356994921875 319.0
5.1633101640625 319.0
5.2033111328125 322.0
5.243309587890625 321.0
5.283309806640625 322.0
5.32331398046875 322.0
5.363319181640625 322.0
5.4033146015625 322.0
5.4433125625 322.0
5.4833137421875 322.0
5.52331372265625 322.0
5.563335533203125 322.0
5.599111857421875 322.0
5.643334970703125 323.0
5.683336306640625 322.0
5.7233436796875 321.0
5.763324841796875 322.0
5.80335144921875 323.0
5.843326544921875 323.0
5.883363326171875 323.0
5.92332620703125 323.0
5.963327634765625 322.0
6.003327251953125 322.0
6.0433328515625 321.0
6.08333286328125 323.0
6.123334806640625 322.0
6.163334232421875 322.0
6.203338140625 322.0
6.239104650390625 322.0
6.28334179296875 322.0
6.32333823046875 322.0
6.3633385703125 322.0
6.4033414765625 322.0
6.4433398203125 321.0
6.483340375 322.0
6.523342240234375 322.0
6.563359876953125 322.0
6.603360162109375 321.0
6.64334657421875 322.0
6.693360462890625 322.0
6.723347439453125 322.0
6.763352435546875 322.0
6.803370919921875 321.0
6.843353990234375 322.0
6.879122349609375 322.0
6.923360763671875 321.0
6.963359443359375 321.0
7.0033569921875 321.0
7.043371501953125 321.0
7.083366091796875 321.0
7.13336757421875 321.0
7.163367556640625 321.0
7.203368712890625 321.0
7.24336726953125 321.0
7.283368822265625 321.0
7.33336842578125 321.0
7.363367158203125 321.0
7.403370595703125 321.0
7.4433756171875 321.0
7.4833764453125 321.0
7.519166689453125 321.0
7.56338943359375 263.0
7.603393115234375 262.0
7.643396873046875 264.0
7.683390123046875 263.0
7.72340564453125 264.0
7.763377724609375 263.0
7.803392650390625 263.0
7.8433813046875 263.0
7.893383189453125 263.0
7.92338472265625 263.0
7.973385326171875 275.0
8.003385337890625 274.0
8.0433871640625 274.0
8.083388484375 275.0
8.123393048828126 275.0
8.15915861328125 274.0
8.203390810546875 274.0
8.24339213671875 274.0
8.283673833984375 274.0
8.323397091796876 274.0
8.363393646484376 264.0
8.403398814453125 264.0
8.4433995 263.0
8.483400232421875 263.0
8.52340026953125 263.0
8.5634173125 263.0
8.613404375 263.0
8.643428248046876 263.0
8.68342644921875 264.0
8.7234064375 262.0
8.763419685546875 262.0
8.803409087890625 264.0
8.843421357421875 264.0
8.88341426953125 275.0
8.9234142265625 264.0
8.96341687109375 264.0
9.003414615234375 264.0
9.04341766796875 263.0
9.0834160390625 263.0
9.11918541015625 264.0
9.16341764453125 263.0
9.20369097265625 263.0
9.23918909765625 264.0
9.283421857421875 264.0
9.323422962890625 264.0
9.363422173828125 264.0
9.40342730078125 264.0
9.44343119140625 264.0
9.48343023828125 264.0
9.52343490234375 264.0
9.56343425 265.0
9.6034417734375 264.0
9.64344606640625 265.0
9.679230005859376 264.0
9.72343784765625 264.0
9.763453771484375 264.0
9.803436291015625 264.0
9.839206181640625 265.0
9.879206953125 264.0
9.9192089921875 264.0
9.959209705078125 263.0
9.99921038671875 265.0
10.043448392578124 264.0
10.08344982421875 264.0
10.133446755859374 264.0
10.16344482421875 263.0
10.203450892578125 265.0
10.24344819140625 263.0
10.283448076171876 264.0
10.323450955078124 260.0
10.363454326171874 262.0
10.403458962890625 262.0
10.4434552109375 257.0
10.4834558984375 261.0
10.5192245078125 258.0
10.563506814453126 261.0
10.603476158203126 261.0
10.643475673828124 258.0
10.6834771640625 260.0
10.72346135546875 261.0
10.7634802734375 256.0
10.803543462890625 258.0
10.84348467578125 260.0
10.883465177734376 254.0
10.923470541015625 257.0
10.959236916015625 250.0
11.003469 253.0
11.04348683203125 254.0
11.083473765625 246.0
11.123471919921874 250.0
11.163476337890625 252.0
11.20347893359375 243.0
11.243474935546875 247.0
11.28348025390625 238.0
11.323478716796876 242.0
11.3634812890625 245.0
11.403480615234376 235.0
11.443482662109375 240.0
11.48348723046875 229.0
11.52350611328125 246.0
11.563502767578125 236.0
11.6135041015625 224.0
11.653503765625 233.0
11.68349021875 236.0
11.723506087890625 239.0
11.763497462890625 228.0
11.799288197265625 215.0
11.8434935859375 220.0
11.883506181640625 226.0
11.923495513671876 211.0
11.963496869140625 218.0
12.003496673828124 221.0
12.04349858984375 207.0
12.083498951171874 215.0
12.123502248046876 198.0
12.1635020859375 207.0
12.203503763671876 190.0
12.253507046875 217.0
12.283508271484376 201.0
12.323505111328124 188.0
12.363507638671875 196.0
12.403509060546876 200.0
12.439305931640625 184.0
12.483514826171875 191.0
12.523527265625 173.0
12.56353123828125 180.0
12.60352755078125 187.0
12.64356600390625 171.0
12.683519732421875 174.0
12.723537001953124 181.0
12.763519099609375 166.0
12.8035383046875 172.0
12.843524931640625 175.0
12.879290599609375 181.0
12.923523009765624 168.0
12.963524068359375 154.0
13.00352512890625 159.0
13.043527287109375 166.0
13.07929658984375 171.0
13.123529255859374 157.0
13.163530619140625 164.0
13.203532326171874 152.0
13.2435316953125 155.0
13.28353391796875 158.0
13.32353310546875 150.0
13.36353706640625 153.0
13.40353667578125 155.0
13.443540720703124 147.0
13.483538181640625 150.0
13.523557396484374 153.0
13.563555728515626 146.0
13.603556544921876 148.0
13.643559146484375 145.0
13.68355430078125 145.0
13.733627 148.0
13.763545240234375 146.0
13.803567615234375 146.0
13.84355223828125 146.0
13.88356641015625 146.0
13.9193198671875 145.0
13.96355233203125 147.0
14.003552896484376 145.0
14.0435553125 146.0
14.083555861328126 149.0
14.119325224609375 146.0
14.173560255859375 151.0
14.20356597265625 151.0
14.243561796875 147.0
14.283563658203125 152.0
14.323562927734375 150.0
14.363567111328125 148.0
14.403569080078125 154.0
14.4435651171875 151.0
14.48357120703125 157.0
14.523569265625 155.0
14.559380478515624 153.0
